state,action,reward,next state 
"[246.04830932617188, 199.15182495117188, -0.0038517569191753864, 18.215223551179466, 0.0]",0.0,"[0.8, 1.0553708044417631, -0.03684520721435547, 1.8185255972274077]","[274.9385986328125, 199.15533447265625, -0.004575710278004408, 21.10741608883526, 0.0]"
"[274.9385986328125, 199.15533447265625, -0.004575710278004408, 21.10741608883526, 0.0]",0.0,"[0.8, 0.8945912167459696, -0.05287523269653321, 1.6417159840494366]","[307.26409912109375, 199.15687561035156, -0.003593082306906581, 17.89182433491939, 0.0]"
"[307.26409912109375, 199.15687561035156, -0.003593082306906581, 17.89182433491939, 0.0]",0.0,"[0.8, 0.0, -0.0, 0.8]","[313.3929748535156, 199.15736389160156, -0.00451658247038722, 0.0, 0.0]"
"[313.3929748535156, 199.15736389160156, -0.00451658247038722, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[313.3929748535156, 199.15736389160156, -0.00451658247038722, 0.0, 0.0]"
"[313.3929748535156, 199.15736389160156, -0.00451658247038722, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[313.3929748535156, 199.15736389160156, -0.00451658247038722, 0.0, 0.0]"
"[313.3929748535156, 199.15736389160156, -0.00451658247038722, 0.0, 0.0]",3,"[0.8, 0.7214459651563665, -0.0011068344116210939, 1.5203391307447456]","[325.1056823730469, 199.18795776367188, -0.004423618316650391, 14.42891930312733, 0.0]"
"[325.1056823730469, 199.18795776367188, -0.004423618316650391, 14.42891930312733, 0.0]",2,"[0.8, 0.9450824665147985, -0.0001580750197172165, 1.7449243914950814]","[334.76519775390625, 220.51890563964844, -0.004529285244643688, 18.923245660068748, 0.0]"
"[334.76519775390625, 220.51890563964844, -0.004529285244643688, 18.923245660068748, 0.0]",1,"[0.8, 0.8768157789935958, -1.497962512075901e-06, 1.6768142810310838]","[334.74749755859375, 249.96080017089844, -0.0038916587363928556, 17.536315579871914, 0.0]"
"[334.74749755859375, 249.96080017089844, -0.0038916587363928556, 17.536315579871914, 0.0]",0.0,"[0.8, 1.0998550594054792, -6.241444498300552e-06, 1.899848817960981]","[334.73046875, 278.0445556640625, -0.0053598592057824135, 21.997101188109585, 0.0]"
"[334.73046875, 278.0445556640625, -0.0053598592057824135, 21.997101188109585, 0.0]",3,"[0.8, 0.001673833718036219, -5.885411155759357e-07, 0.8016732451769207]","[334.7132263183594, 307.4255065917969, -0.0020588492043316364, 0.03347667436072438, 0.0]"
"[334.7132263183594, 307.4255065917969, -0.0020588492043316364, 0.03347667436072438, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[334.7132263183594, 307.42999267578125, -0.004549465142190456, 0.0, 0.0]"
"[334.7132263183594, 307.42999267578125, -0.004549465142190456, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[334.7132263183594, 307.42999267578125, -0.004549465142190456, 0.0, 0.0]"
"[334.7132263183594, 307.42999267578125, -0.004549465142190456, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[334.7132263183594, 307.42999267578125, -0.004549465142190456, 0.0, 0.0]"
"[334.7132263183594, 307.42999267578125, -0.004549465142190456, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[334.7132263183594, 307.42999267578125, -0.004549465142190456, 0.0, 0.0]"
"[334.7132263183594, 307.42999267578125, -0.004549465142190456, 0.0, 0.0]",3,"[0.8, 1.4706036823541941, -0.03104057312011719, 2.2395631092340773]","[341.4753723144531, 329.67779541015625, -0.004198093432933092, 29.412073647083883, 0.0]"
"[341.4753723144531, 329.67779541015625, -0.004198093432933092, 29.412073647083883, 0.0]",1,"[0.8, 1.4985917249587173, -0.01482372283935547, 2.283768002119362]","[384.9542541503906, 330.3845520019531, -0.00542947743088007, 29.971834499174346, 0.0]"
"[384.9542541503906, 330.3845520019531, -0.00542947743088007, 29.971834499174346, 0.0]",1,"[0.8, 1.9973359674794198, -0.0001470884308218956, 2.7971888790485977]","[396.3410949707031, 295.4273376464844, -0.006414470728486776, 39.94671934958839, 0.0]"
"[396.3410949707031, 295.4273376464844, -0.006414470728486776, 39.94671934958839, 0.0]",2,"[0.8, -0.2, -7.754582911729812e-05, 0.5999224541708827]","[396.31146240234375, 196.6748046875, -0.00460817338898778, 84.37419067450502, 0.0]"
"[396.31146240234375, 196.6748046875, -0.00460817338898778, 84.37419067450502, 0.0]",2,"[0.8, -0.2, -8.688606321811676e-05, 0.5999131139367819]","[396.2956848144531, 79.67967987060547, -0.003157710889354348, 61.71323400784073, 0.0]"
"[396.2956848144531, 79.67967987060547, -0.003157710889354348, 61.71323400784073, 0.0]",3,"[0.8, 1.3887205089951806, -1.1869892477989197e-05, 2.1887086391027024]","[396.3637390136719, 23.39219093322754, -0.00457635847851634, 27.77441017990361, 0.0]"
"[396.3637390136719, 23.39219093322754, -0.00457635847851634, 27.77441017990361, 0.0]",0.0,"[0.8, 1.3855460872759984, -0.0016546249389648438, 2.1838914623370336]","[376.7862854003906, -1.9972739219665527, -0.004523105453699827, 27.710921745519965, 0.0]"
"[376.7862854003906, -1.9972739219665527, -0.004523105453699827, 27.710921745519965, 0.0]",2,"[0.8, 0.0, -0.0, 0.8]","[358.9661560058594, -1.993314266204834, -0.004522342700511217, 0.0, 0.0]"
"[358.9661560058594, -1.993314266204834, -0.004522342700511217, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[358.9661560058594, -1.993314266204834, -0.004522342700511217, 0.0, 0.0]"
"[358.9661560058594, -1.993314266204834, -0.004522342700511217, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[358.9661560058594, -1.993314266204834, -0.004522342700511217, 0.0, 0.0]"
"[358.9661560058594, -1.993314266204834, -0.004522342700511217, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[358.9661560058594, -1.993314266204834, -0.004522342700511217, 0.0, 0.0]"
"[358.9661560058594, -1.993314266204834, -0.004522342700511217, 0.0, 0.0]",3,"[0.8, 0.8771138456683192, -0.017322731018066407, 1.6597911146502529]","[352.6838684082031, -1.9959059953689575, -0.004725017584860325, 17.542276913366383, 0.0]"
"[352.6838684082031, -1.9959059953689575, -0.004725017584860325, 17.542276913366383, 0.0]",0.0,"[0.8, 1.5717427914887485, -0.03876285552978516, 2.3329799359589636]","[313.4794921875, -2.017925262451172, -0.004393482115119696, 31.434855829774968, 0.0]"
"[313.4794921875, -2.017925262451172, -0.004393482115119696, 31.434855829774968, 0.0]",0.0,"[0.8, 2.9187779742328117, -0.023610305786132813, 3.695167668446679]","[229.64154052734375, -2.0364012718200684, -0.003571376670151949, 58.37555948465623, 0.0]"
"[229.64154052734375, -2.0364012718200684, -0.003571376670151949, 58.37555948465623, 0.0]",0.0,"[0.8, 0.44577269605400593, -0.23402299880981445, 1.0117496972441915]","[176.20970153808594, -2.044973373413086, -0.0015294456388801336, 8.915453921080118, 0.0]"
"[176.20970153808594, -2.044973373413086, -0.0015294456388801336, 8.915453921080118, 0.0]",5,"[0.8, 6.188688693198698e-08, -2.9933282519323256e-10, 0.8000000615875541]","[176.08749389648438, -2.047844886779785, -0.00469968793913722, 1.2377377386397395e-06, 0.0]"
"[176.08749389648438, -2.047844886779785, -0.00469968793913722, 1.2377377386397395e-06, 0.0]",5,"[0.8, 1.0315950607981306e-08, -4.33721005776988e-10, 0.8000000098822296]","[176.08749389648438, -2.047844886779785, -0.00469968793913722, 2.0631901215962609e-07, 0.0]"
"[176.08749389648438, -2.047844886779785, -0.00469968793913722, 2.0631901215962609e-07, 0.0]",5,"[0.8, 1.7226238249678e-08, -2.0922040988580192e-10, 0.8000000170170178]","[176.08749389648438, -2.047844886779785, -0.00469968793913722, 3.4452476499356e-07, 0.0]"
"[176.08749389648438, -2.047844886779785, -0.00469968793913722, 3.4452476499356e-07, 0.0]",5,"[0.8, 3.4435265221504256e-08, -1.0408385264781829e-11, 0.8000000344248569]","[176.08749389648438, -2.047844886779785, -0.00469968793913722, 6.887053044300852e-07, 0.0]"
"[176.08749389648438, -2.047844886779785, -0.00469968793913722, 6.887053044300852e-07, 0.0]",5,"[0.8, 2.4035945454462223e-08, -2.0922028554082318e-10, 0.8000000238267252]","[176.08749389648438, -2.047844886779785, -0.00469968793913722, 3.43790776229495e-07, 0.0]"
"[176.08749389648438, -2.047844886779785, -0.00469968793913722, 3.43790776229495e-07, 0.0]",5,"[0.8, 0.9970471855300709, -0.0360015869140625, 1.7610455986160085]","[165.2155303955078, -1.8369886875152588, -0.0050461385399103165, 19.940943710601417, 0.0]"
"[165.2155303955078, -1.8369886875152588, -0.0050461385399103165, 19.940943710601417, 0.0]",1,"[0.8, 1.1894706740037604, -1.424495130777359e-05, 1.9894564290524526]","[154.05113220214844, 25.51839256286621, -0.004238376393914223, 23.789413480075208, 0.0]"
"[154.05113220214844, 25.51839256286621, -0.004238376393914223, 23.789413480075208, 0.0]",0.0,"[0.8, 0.0, -0.0, 0.8]","[154.03594970703125, 35.96012878417969, -0.004543247167021036, 0.0, 0.0]"
"[154.03594970703125, 35.96012878417969, -0.004543247167021036, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[154.03594970703125, 35.96012878417969, -0.004543247167021036, 0.0, 0.0]"
"[154.03594970703125, 35.96012878417969, -0.004543247167021036, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[154.03594970703125, 35.96012878417969, -0.004543247167021036, 0.0, 0.0]"
"[154.03594970703125, 35.96012878417969, -0.004543247167021036, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[154.03594970703125, 35.96012878417969, -0.004543247167021036, 0.0, 0.0]"
"[154.03594970703125, 35.96012878417969, -0.004543247167021036, 0.0, 0.0]",3,"[0.8, 0.9369737311667254, -0.0014581680297851562, 1.7355155631369403]","[154.17315673828125, 48.47916030883789, -0.005336246453225613, 18.73947462333451, 0.0]"
"[154.17315673828125, 48.47916030883789, -0.005336246453225613, 18.73947462333451, 0.0]",1,"[0.8, 0.9660924678917904, -0.018114185333251955, 1.7479782825585386]","[174.25845336914062, 59.440242767333984, -0.00494867330417037, 19.321849357835806, 0.0]"
"[174.25845336914062, 59.440242767333984, -0.00494867330417037, 19.321849357835806, 0.0]",1.0,"[0.8, 0.9155345168293032, -0.045662879943847656, 1.6698716368854556]","[199.8782958984375, 59.4871940612793, -0.004761791322380304, 18.310690336586063, 0.0]"
"[199.8782958984375, 59.4871940612793, -0.004761791322380304, 18.310690336586063, 0.0]",2,"[0.8, 1.2492057674550157, -0.04928159713745117, 1.9999241703175645]","[225.03636169433594, 59.48267364501953, -0.005661182105541229, 24.98411534910031, 0.0]"
"[225.03636169433594, 59.48267364501953, -0.005661182105541229, 24.98411534910031, 0.0]",1,"[0.8, 1.3891467901720076, -0.0031798362731933595, 2.1859669538988142]","[265.5276184082031, 59.47871398925781, -0.004548549652099609, 27.78293580344015, 0.0]"
"[265.5276184082031, 59.47871398925781, -0.004548549652099609, 27.78293580344015, 0.0]",0.0,"[0.8, 1.211651237683097, -0.007499980926513672, 2.0041512567565833]","[305.1016845703125, 59.47377395629883, -0.004173641093075275, 24.23302475366194, 0.0]"
"[305.1016845703125, 59.47377395629883, -0.004173641093075275, 24.23302475366194, 0.0]",0.0,"[0.8, 0.0, -0.0, 0.8]","[313.0239562988281, 59.472904205322266, -0.004547786433249712, 0.0, 0.0]"
"[313.0239562988281, 59.472904205322266, -0.004547786433249712, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[313.0239562988281, 59.472904205322266, -0.004547786433249712, 0.0, 0.0]"
"[313.0239562988281, 59.472904205322266, -0.004547786433249712, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[313.0239562988281, 59.472904205322266, -0.004547786433249712, 0.0, 0.0]"
"[313.0239562988281, 59.472904205322266, -0.004547786433249712, 0.0, 0.0]",3,"[0.8, 0.964169603939698, -0.006493568420410156, 1.757676035519288]","[327.3724670410156, 59.58661651611328, -0.005530719645321369, 19.28339207879396, 0.0]"
"[327.3724670410156, 59.58661651611328, -0.005530719645321369, 19.28339207879396, 0.0]",2,"[0.8, 0.6734473755869026, -0.00017171349376440047, 1.4732756620931382]","[334.8479309082031, 88.79218292236328, -0.003533649258315563, 13.468947511738051, 0.0]"
"[334.8479309082031, 88.79218292236328, -0.003533649258315563, 13.468947511738051, 0.0]",1,"[0.8, 0.0013547675873845557, -1.666229451075196e-05, 0.8013381052928739]","[334.8351135253906, 110.05130004882812, -0.0020026969723403454, 0.02709535174769111, 0.0]"
"[334.8351135253906, 110.05130004882812, -0.0020026969723403454, 0.02709535174769111, 0.0]",4,"[0.8, 6.186803795562826e-08, -9.362597808149075e-11, 0.8000000617744121]","[334.8351135253906, 110.05609130859375, -0.004700527060776949, 1.237360759112565e-06, 0.0]"
"[334.8351135253906, 110.05609130859375, -0.004700527060776949, 1.237360759112565e-06, 0.0]",4,"[0.8, 1.356495603023788e-07, -8.629326941900217e-10, 0.8000001347866277]","[334.8351135253906, 110.05609130859375, -0.004700527060776949, 2.3357718630277232e-06, 0.0]"
"[334.8351135253906, 110.05609130859375, -0.004700527060776949, 2.3357718630277232e-06, 0.0]",4,"[0.8, 1.4600108088707933e-07, -7.748422348186069e-10, 0.8000001452262387]","[334.8351135253906, 110.05609130859375, -0.004700527060776949, 2.920021617741586e-06, 0.0]"
"[334.8351135253906, 110.05609130859375, -0.004700527060776949, 2.920021617741586e-06, 0.0]",4,"[0.8, 0.8117477968702395, -1.335563138127327e-05, 1.6117344412388581]","[334.8244934082031, 122.22277069091797, -0.005097141023725271, 16.234955937404788, 0.0]"
"[334.8244934082031, 122.22277069091797, -0.005097141023725271, 16.234955937404788, 0.0]",0.0,"[0.8, 0.8119021201462431, -3.9565376937389375e-06, 1.6118981636085494]","[334.8119201660156, 144.75743103027344, -0.004702853970229626, 16.23804240292486, 0.0]"
"[334.8119201660156, 144.75743103027344, -0.004702853970229626, 16.23804240292486, 0.0]",0.0,"[0.8, 0.9642837179542716, -1.865723170340061e-05, 1.7642650607225683]","[334.79632568359375, 170.03082275390625, -0.0033468054607510567, 19.857346324013527, 0.0]"
"[334.79632568359375, 170.03082275390625, -0.0033468054607510567, 19.857346324013527, 0.0]",0.0,"[0.8, 0.0, -0.0, 0.8]","[334.79302978515625, 175.0537872314453, -0.0046208761632442474, 0.0, 0.0]"
"[334.79302978515625, 175.0537872314453, -0.0046208761632442474, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[334.79302978515625, 175.0537872314453, -0.0046208761632442474, 0.0, 0.0]"
"[334.79302978515625, 175.0537872314453, -0.0046208761632442474, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[334.79302978515625, 175.0537872314453, -0.0046208761632442474, 0.0, 0.0]"
"[334.79302978515625, 175.0537872314453, -0.0046208761632442474, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[334.79302978515625, 175.0537872314453, -0.0046208761632442474, 0.0, 0.0]"
"[334.79302978515625, 175.0537872314453, -0.0046208761632442474, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[334.79302978515625, 175.0537872314453, -0.0046208761632442474, 0.0, 0.0]"
"[334.79302978515625, 175.0537872314453, -0.0046208761632442474, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[334.79302978515625, 175.0537872314453, -0.0046208761632442474, 0.0, 0.0]"
"[334.79302978515625, 175.0537872314453, -0.0046208761632442474, 0.0, 0.0]",3,"[0.8, 1.2216755463747544, -0.060326671600341795, 1.9613488747744126]","[332.83599853515625, 192.65847778320312, -0.004514141008257866, 24.66357917345548, 0.0]"
"[332.83599853515625, 192.65847778320312, -0.004514141008257866, 24.66357917345548, 0.0]",2,"[0.8, 1.27473001158902, -0.003400897979736328, 2.0713291136092837]","[297.16265869140625, 195.15673828125, -0.004549007397145033, 25.4946002317804, 0.0]"
"[297.16265869140625, 195.15673828125, -0.004549007397145033, 25.4946002317804, 0.0]",1,"[0.8, 1.2715828575764103, -0.0033690452575683596, 2.068213812318842]","[260.736572265625, 195.1538848876953, -0.004545955453068018, 25.431657151528203, 0.0]"
"[260.736572265625, 195.1538848876953, -0.004545955453068018, 25.431657151528203, 0.0]",0.0,"[0.8, 1.2746149081961535, -0.0033693313598632812, 2.07124557683629]","[224.31028747558594, 195.15110778808594, -0.004548091907054186, 25.49229816392307, 0.0]"
"[224.31028747558594, 195.15110778808594, -0.004548091907054186, 25.49229816392307, 0.0]",0.0,"[0.8, 1.2746147393809941, -0.003368854522705078, 2.071245884858289]","[189.65235900878906, 195.14837646484375, -0.004548091907054186, 25.49229478761988, 0.0]"
"[189.65235900878906, 195.14837646484375, -0.004548091907054186, 25.49229478761988, 0.0]",0.0,"[0.8, 1.2715817753243026, -0.0033695220947265628, 2.068212253229576]","[153.2265625, 195.1454620361328, -0.004545955453068018, 25.43163550648605, 0.0]"
"[153.2265625, 195.1454620361328, -0.004545955453068018, 25.43163550648605, 0.0]",2,"[0.8, 1.0790820417807283, -0.0014885902404785157, 1.87759345154025]","[117.5827865600586, 195.14236450195312, -0.004240894224494696, 21.581640835614564, 0.0]"
"[117.5827865600586, 195.14236450195312, -0.004240894224494696, 21.581640835614564, 0.0]",0.0,"[0.8, 0.0, -0.0, 0.8]","[112.6349105834961, 195.14218139648438, -0.0045945546589791775, 0.0, 0.0]"
"[112.6349105834961, 195.14218139648438, -0.0045945546589791775, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[112.6349105834961, 195.14218139648438, -0.0045945546589791775, 0.0, 0.0]"
"[112.6349105834961, 195.14218139648438, -0.0045945546589791775, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[112.6349105834961, 195.14218139648438, -0.0045945546589791775, 0.0, 0.0]"
"[112.6349105834961, 195.14218139648438, -0.0045945546589791775, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[112.6349105834961, 195.14218139648438, -0.0045945546589791775, 0.0, 0.0]"
"[112.6349105834961, 195.14218139648438, -0.0045945546589791775, 0.0, 0.0]",3,"[0.8, 0.5677620676371573, -0.055940675735473636, 1.3118213919016837]","[111.41213989257812, 195.14202880859375, -0.006388873793184757, 11.355241352743146, 0.0]"
"[111.41213989257812, 195.14202880859375, -0.006388873793184757, 11.355241352743146, 0.0]",2,"[0.8, 1.5361434059176702, -0.0014322221279144288, 2.334711183789756]","[92.32115173339844, 178.49053955078125, -0.004611377604305744, 30.722868118353404, 0.0]"
"[92.32115173339844, 178.49053955078125, -0.004611377604305744, 30.722868118353404, 0.0]",1,"[0.8, 1.1795130992488698e-05, -1.233646344189765e-08, 0.8000117827945291]","[92.39374542236328, 153.74295043945312, -0.004682788625359535, 0.00023590261984977396, 0.0]"
"[92.39374542236328, 153.74295043945312, -0.004682788625359535, 0.00023590261984977396, 0.0]",4,"[0.8, 1.1099459359504892e-07, -1.6110950582515217e-08, 0.8000000948836431]","[92.39374542236328, 153.74290466308594, -0.004700069315731525, 2.2198918719009783e-06, 0.0]"
"[92.39374542236328, 153.74290466308594, -0.004700069315731525, 2.2198918719009783e-06, 0.0]",4,"[0.8, 2.2832723869262595e-07, -2.871246351787704e-08, 0.8000001996147752]","[92.39374542236328, 153.74290466308594, -0.004700069315731525, 4.566544773852519e-06, 0.0]"
"[92.39374542236328, 153.74290466308594, -0.004700069315731525, 4.566544773852519e-06, 0.0]",4,"[0.8, 2.9254853041134477e-08, -1.4876810894293157e-11, 0.8000000292399763]","[92.39374542236328, 153.74290466308594, -0.004700069315731525, 5.850970608226895e-07, 0.0]"
"[92.39374542236328, 153.74290466308594, -0.004700069315731525, 5.850970608226895e-07, 0.0]",4,"[0.8, 0.8690869778356656, -9.318208321928978e-06, 1.6690776596273436]","[92.39306640625, 147.9849090576172, -0.004775790963321924, 17.38173955671331, 0.0]"
"[92.39306640625, 147.9849090576172, -0.004775790963321924, 17.38173955671331, 0.0]",0.0,"[0.8, 1.3173354479378414, -0.0010138068348169327, 2.1163216411030246]","[92.38703918457031, 117.1087875366211, -0.004749774932861328, 26.346708958756825, 0.0]"
"[92.38703918457031, 117.1087875366211, -0.004749774932861328, 26.346708958756825, 0.0]",2,"[0.8, 1.0222602391585756, -0.00018354067578911783, 1.8220766984827865]","[92.37176513671875, 80.89604187011719, -0.004329242743551731, 20.445204783171512, 0.0]"
"[92.37176513671875, 80.89604187011719, -0.004329242743551731, 20.445204783171512, 0.0]",2.0,"[0.8, 7.214128952426476e-08, -6.235282512534468e-10, 0.8000000715177613]","[92.36940002441406, 79.40884399414062, -0.004700031131505966, 1.442825790485295e-06, 0.0]"
"[92.36940002441406, 79.40884399414062, -0.004700031131505966, 1.442825790485295e-06, 0.0]",5,"[0.8, 5.1541216939539124e-08, -9.042823023719393e-10, 0.8000000506369347]","[92.36940002441406, 79.40884399414062, -0.004700031131505966, 1.0308243387907825e-06, 0.0]"
"[92.36940002441406, 79.40884399414062, -0.004700031131505966, 1.0308243387907825e-06, 0.0]",5,"[0.8, 2.922494848314678e-08, -7.530673862277127e-11, 0.8000000291496417]","[92.36940002441406, 79.40884399414062, -0.004700031131505966, 5.844989696629356e-07, 0.0]"
"[92.36940002441406, 79.40884399414062, -0.004700031131505966, 5.844989696629356e-07, 0.0]",5,"[0.8, 3.4625393901723777e-09, -1.9574653720155766e-09, 0.8000000015050741]","[92.36940002441406, 79.40884399414062, -0.004700031131505966, 6.925078780344755e-08, 0.0]"
"[92.36940002441406, 79.40884399414062, -0.004700031131505966, 6.925078780344755e-08, 0.0]",5,"[0.8, 1.0041378768835309e-07, -1.9824913124466548e-08, 0.8000000805888746]","[92.36940002441406, 79.40884399414062, -0.004700031131505966, 2.0082757537670615e-06, 0.0]"
"[92.36940002441406, 79.40884399414062, -0.004700031131505966, 2.0082757537670615e-06, 0.0]",5,"[0.8, 4.2962347348043614e-08, -4.484730652620783e-08, 0.7999999981150409]","[92.36940002441406, 79.40884399414062, -0.004700031131505966, 8.592469469608722e-07, 0.0]"
"[92.36940002441406, 79.40884399414062, -0.004700031131505966, 8.592469469608722e-07, 0.0]",5,"[0.8, 0.8202453353148904, -0.00015645120292901994, 1.6200888841119614]","[92.37461853027344, 72.28321838378906, -0.0048415944911539555, 16.40490670629781, 0.0]"
"[92.37461853027344, 72.28321838378906, -0.0048415944911539555, 16.40490670629781, 0.0]",5,"[0.8, 1.1270243476120037, -2.582557499408722e-06, 1.9270217650545043]","[92.37673950195312, 45.60538864135742, -0.005656451918184757, 22.540486952240073, 0.0]"
"[92.37673950195312, 45.60538864135742, -0.005656451918184757, 22.540486952240073, 0.0]",3,"[0.8, 0.0, -6.948881036805688e-08, 0.7999999305111897]","[92.373046875, 20.993175506591797, -0.004514217376708984, 0.0, 0.0]"
"[92.373046875, 20.993175506591797, -0.004514217376708984, 0.0, 0.0]",3,"[0.8, 0.7710270803875123, -0.00013442919589579105, 1.5708926511916166]","[92.36802673339844, 12.180500984191895, -0.004356670193374157, 15.139906281042808, 0.0]"
"[92.36802673339844, 12.180500984191895, -0.004356670193374157, 15.139906281042808, 0.0]",2,"[0.8, 1.4864623113781192, -0.00041236877441406253, 2.2860499426037055]","[64.64338684082031, -2.041337490081787, -0.004535121843218803, 29.72924622756238, 0.0]"
"[64.64338684082031, -2.041337490081787, -0.004535121843218803, 29.72924622756238, 0.0]",1,"[0.8, 1.487921078089718, -7.2479248046875005e-06, 2.2879138301649133]","[23.72518539428711, -2.024087429046631, -0.004548740107566118, 29.75842156179436, 0.0]"
"[23.72518539428711, -2.024087429046631, -0.004548740107566118, 29.75842156179436, 0.0]",0.0,"[0.8, 1.4888021094922017, -0.0006038941442966461, 2.2881982153479052]","[-2.041799545288086, 20.882543563842773, -0.004554538521915674, 29.776042189844034, 0.0]"
"[-2.041799545288086, 20.882543563842773, -0.004554538521915674, 29.776042189844034, 0.0]",2,"[0.8, 2.7586603492876964, -4.700161516666412e-05, 3.55861334767253]","[-2.0520596504211426, 103.6479263305664, -0.0034033393021672964, 55.17320698575392, 0.0]"
"[-2.0520596504211426, 103.6479263305664, -0.0034033393021672964, 55.17320698575392, 0.0]",3,"[0.8, 0.5645260892010653, -1.91875034943223e-05, 1.364506901697571]","[-2.034790515899658, 137.3983917236328, -0.004738521296530962, 11.290521784021305, 0.0]"
"[-2.034790515899658, 137.3983917236328, -0.004738521296530962, 11.290521784021305, 0.0]",3,"[0.8, 2.5544611879250776, -0.0004327715188264847, 3.3540284164062513]","[-2.022587776184082, 161.6525421142578, -0.006183032877743244, 51.08922375850155, 0.0]"
"[-2.022587776184082, 161.6525421142578, -0.006183032877743244, 51.08922375850155, 0.0]",1,"[0.8, 2.5550517678041214, -2.6738643646240236e-05, 3.3550250291604753]","[-1.9837548732757568, 233.37640380859375, -0.004564342554658651, 51.10103535608243, 0.0]"
"[-1.9837548732757568, 233.37640380859375, -0.004564342554658651, 51.10103535608243, 0.0]",0.0,"[0.8, 1.1171281309621113, -1.906102988868952e-06, 1.9171262248591225]","[-1.9860070943832397, 287.25848388671875, -0.004029369447380304, 22.342562619242226, 0.0]"
"[-1.9860070943832397, 287.25848388671875, -0.004029369447380304, 22.342562619242226, 0.0]",0.0,"[0.8, 0.6826345038143047, -0.00045762173831462863, 1.48217688207599]","[-1.9807337522506714, 311.316162109375, -0.004052791278809309, 13.652690076286094, 0.0]"
"[-1.9807337522506714, 311.316162109375, -0.004052791278809309, 13.652690076286094, 0.0]",1,"[0.8, 0.8423385687910276, -0.0064183235168457035, 1.635920245274182]","[7.139650821685791, 329.9679260253906, -0.006027774885296822, 16.846771375820552, 0.0]"
"[7.139650821685791, 329.9679260253906, -0.006027774885296822, 16.846771375820552, 0.0]",1,"[0.8, 1.3525103298517456, -0.010006427764892578, 2.142503902086853]","[36.527488708496094, 330.5534973144531, -0.0032941626850515604, 27.050206597034908, 0.0]"
"[36.527488708496094, 330.5534973144531, -0.0032941626850515604, 27.050206597034908, 0.0]",0.0,"[0.8, 0.8233514692580706, -0.015378570556640625, 1.60797289870143]","[66.88707733154297, 330.57122802734375, -0.0046895407140254974, 16.46702938516141, 0.0]"
"[66.88707733154297, 330.57122802734375, -0.0046895407140254974, 16.46702938516141, 0.0]",0.0,"[0.8, 1.2981828341140427, -0.026743650436401367, 2.0714391836776413]","[90.77584075927734, 323.4114074707031, -0.0042426870204508305, 25.963656682280853, 0.0]"
"[90.77584075927734, 323.4114074707031, -0.0042426870204508305, 25.963656682280853, 0.0]",1,"[0.8, 1.314693743197897, -0.00016798682510852815, 2.1145257563727884]","[92.41232299804688, 286.6689453125, -0.004546832758933306, 26.293874863957935, 0.0]"
"[92.41232299804688, 286.6689453125, -0.004546832758933306, 26.293874863957935, 0.0]",2,"[0.8, 1.3176108542862774, -3.730994649231434e-07, 2.1176104811868126]","[92.40763092041016, 249.0143280029297, -0.004548549652099609, 26.352217085725545, 0.0]"
"[92.40763092041016, 249.0143280029297, -0.004548549652099609, 26.352217085725545, 0.0]",0.0,"[0.8, 0.9113278542536949, -8.91025410965085e-06, 1.7113189439995853]","[92.40263366699219, 215.10081481933594, -0.004427699837833643, 18.226557085073896, 0.0]"
"[92.40263366699219, 215.10081481933594, -0.004427699837833643, 18.226557085073896, 0.0]",0.0,"[0.8, 1.3197412554163113, -0.003306293487548828, 2.1164349619287623]","[111.49984741210938, 199.1121368408203, -0.0045658680610358715, 26.394825108326224, 0.0]"
"[111.49984741210938, 199.1121368408203, -0.0045658680610358715, 26.394825108326224, 0.0]",1,"[0.8, 1.3176113630021904, -0.0033112525939941405, 2.1143001104081964]","[148.78988647460938, 199.1444091796875, -0.004548473283648491, 26.352227260043804, 0.0]"
